"Varianzanalyse","","ANOVA"
"abhaengige Variable","","erklaerte Variable zu erklaerende Variable Prognosevariable Regressand Zielvariable endogene Variable"
"Regressor","","exogene Variable unabhaengige Variable Faktor Praediktorvariable Einflussvariable erklaerende Variable"
"Malawisee","","Nyasasee"
"Paarungsbereitschaft","","Brunst Brunft"
"missen (meist redensartlich) (geh., veraltend)","","vermissen (einer Sache) ermangeln (veraltet) entbehren schmerzlich vermissen (geh., floskelhaft) (jemandem) fehlen"
"abgeben","","(jemanden) anspielen uebergeben einen Ball (zu jemandem) spielen zuspielen (Ball) abspielen passen"
"Lust auf Essen","","Hungergefuehl Hunger Esslust Appetit"
"Fressgier","","Gefraeßigkeit Fresssucht"
"Widergaenger","","Wiedergaenger"
"Akquieszenz (fachspr.)","","Ja-Sager-Tendenz Zustimmungstendenz"
"Stabdiagramm","","Saeulendiagramm Balkendiagramm"
"Einheitenskala","","Intervallskala"
"Uebereinstimmung","","Entsprechung Konkordanz"
"Ordinalskala","","Rangskala"
"Ratioskala","","Verhaeltnisskala Absolutskala Proportionalskala"
"Irrtumswahrscheinlichkeit","","Vertrauensniveau Signifikanzniveau"
"kategoriales Messniveau","","Nominalskala"
"metrische Skala","","Kardinalskala"
"Gruppenkontrolle","","Gruppenwechselverarbeitung Gruppenwechsellogik"
"Steckruebenwinter","","Hungerwinter Kohlruebenwinter"
"Burgfriedenspolitik","","Burgfrieden"
"(jemandem) ein Ohr abkauen (ugs., fig.)","","(jemandem) die Ohren vollsuelzen (ugs.) einreden (auf) (jemanden) zuschwallen (ugs.) (jemanden) volllabern (ugs.) (jemandem) die Ohren vollblasen (ugs.) (jemandem) ein Ohr abknabbern (ugs., fig.) (jemanden) totquatschen (ugs., fig.) (jemanden) vollquatschen (ugs.) (jemandem) die Ohren volllabern (ugs.) (jemandem) in den Ohren liegen (mit) (ugs.) (jemanden) zuquasseln (ugs.) (jemanden) vollsuelzen (ugs., abwertend) (jemandem) einen Knopf an die Backe labern (ugs., fig.) (jemandem) die Ohren vollquatschen (ugs.) (jemanden) zutexten (ugs.) (wie) wild einreden auf (Verstaerkung) (ugs.)"
"breitschlagen (wollen) (ugs.)","","immer wieder anfangen von (ugs.) (so lange) belatschern (bis) (ugs.) bequatschen (ugs.) beknien (ugs.) (jemanden) bereden (geh., veraltet) (sich) Fransen an den Mund reden (ugs.) besabbeln (ugs.) herumkriegen wollen (ugs.) (jemandem) in den Ohren liegen (mit) (ugs.) (sich) den Mund fusselig reden (ugs.) (jemanden) beschwaetzen (ugs., sueddt.) (auf jemanden) mit Engelszungen einreden (fig., variabel) beackern (ugs.) ueberreden (wollen) (ugs.) (jemandem) gut zureden rumkriegen (wollen) (ugs.) einreden (auf jemanden) (jemandem) zureden wie einem kranken Gaul (ugs.) (jemanden) beschwatzen (ugs.) (jemanden) traktieren (auf jemanden) einwirken immer wieder ankommen mit (ugs.) bearbeiten (ugs.) zu ueberreden versuchen (Hauptform)"
"zum Nachgeben bewegen","","(jemanden) zum Einlenken bewegen erweichen weichkochen (ugs.) (jemanden) umstimmen (jemanden) bringen zu (ugs.) weichklopfen (ugs.) (jemanden) bekehren"
"vielgereist","","viel herumgekommen viel gereist weit herumgekommen weitgereist"
"macht man heute (oder neuerdings) so","","State of the Art Stand der Technik wird heute so gemacht auf dem neusten Stand"
"(das) Kleingedruckte (ugs.)","","AGB allgemeine Geschaeftsbedingungen"
"Hypericum (fachspr., botanisch)","","Hartheu Johanniskraut (Hauptform)"
"imitierend","","imitativ nachahmend"
"Durcheinander an Stilen (ugs.)","","Eklektizismus Stilmischung Stilpluralismus Sammlung von Stilzitaten"
"eklektisch","","zusammenmontiert zusammengestueckelt collagiert"
"Bruchstueck","","herausloesbares Element Versatzstueck herausgeloestes Element"
"Betriebsform","","Handelsformat"
"Vollsortimenter","","Supermarkt"
"Chipentwurf","","Chipentwicklung"
"vor Freude in die Luft springen","","vor Freude an die Decke springen (jemand) koennte die ganze Welt umarmen (vor Freude) Luftspruenge machen (einen) Freudentanz auffuehren"
"von einem Ohr zum anderen lachen","","ueber alle vier Backen strahlen (scherzhaft) uebers ganze Gesicht strahlen grinsen wie ein Honigkuchenpferd (ugs.) lachen uebers ganze Gesicht lachen lachen wie ein Honigkuchenpferd (ugs.) strahlen"
"(jemandem) ein innerer Reichsparteitag sein (veraltet)","","(sich) (an etwas) aufgeilen (sich) ins Faeustchen lachen (fig.) (ein) schadenfrohes Grinsen aufsetzen (sich) (die) Haende reiben (fig.) (eine) boese Freude haben (an) schadenfroh sein insgeheim frohlocken (sich) weiden an (jemandem) eine Genugtuung sein (sich) (an etwas) hochziehen (ugs., fig.) (jemandem) geht einer ab (bei) (derb)"
"saeuerlich laecheln","","(ein) sueßsaures Laecheln aufsetzen (das) Gesicht zu einem schiefen Grinsen verziehen gute Miene zum boesen Spiel machen (sich) ein (gequaeltes) Laecheln abringen (variabel) gequaelt laecheln"
"aufschnellen","","(sich) aufrichten aufstehen aufspringen (sich) erheben"
"keine Panik auf der Titanic (ugs., Spruch)","","nicht so hastig (ugs.) ruhig Blut (ugs., veraltend) gemach! (geh., veraltet) nun mal langsam! (ugs., Hauptform) ruhig, Brauner (ugs., scherzhaft) immer langsam mit den jungen Pferden! (ugs.) no ned hudla! (ugs., schwaebisch) (nun mal) sachte! (ugs.) kein Stress! (ugs.) (nur) keine Hektik (ugs.) schoen langsam! (ugs.) eine alte Frau ist doch kein D-Zug! (ugs., sprichwoertlich, variabel) nur die Ruhe! (ugs.) hetz mich nicht! (ugs.) hetzt doch nicht so! (ugs.) keine Panik (ugs.) gaanz langsam! (beruhigend) (ugs.) nicht so stuermisch! (ugs.) So schnell schießen die Preußen nicht! (ugs., sprichwoertlich) nur keine Aufregung (ugs.) Komm (doch) erst mal an! (ugs., Redensart) immer langsam! (ugs.) immer mit der Ruhe! (ugs.)"
"ueberhastet auf den Weg gebracht","","mit der heißen Nadel gestrickt (fig.) mit heißer Nadel gestrickt (fig.) unausgereift unausgegoren sturzgeboren uebereilt beschlossen Schnellschuss (fig.)"
"(einen) Pakt mit dem Teufel schließen","","(seine) Seele verkaufen"
"seeuntuechtiges Schiff","","Seelenverkaeufer (ugs.)"
"realisieren","","in die Tat umsetzen willfahren (ugs.) erfuellen (Wuensche) wahr werden (lassen) Wirklichkeit werden (lassen)"
"(das) Boese","","(die) Maechte der Finsternis"
"halb-","","semi-"
"Chancenverhaeltnis","","Quotenverhaeltnis Kreuzproduktverhaeltnis Odds Ratio Odds-Verhaeltnis"
"Internatsschueler","","Zoegling (veraltend)"
"Ausnahmetalent","","Wunderkind hochbegabtes Kind"
"Paraskavedekatriaphobie","","Paraskevedekatriaphobie"
"sprachliche Hecke","","Heckenausdruck"
"Heimsuchung","","Schlag Geißel Pruefung (christl.-relig.) (geh.) Schicksalsschlag (Hauptform)"
"mit ueppiger (o.ae.) Belaubung","","laubtragend belaubt mit dichtem (o.ae.) Laubwerk"
"Modus","","Modalwert"
"Wahrscheinlichkeitsdichtefunktion","","Dichte Wahrscheinlichkeitsdichte Dichtefunktion"
"medizinische Vorgeschichte","","Anamnese Krankengeschichte"
"aufschrecken","","emporschnellen auffahren in die Hoehe fahren emporfahren hochfahren hochschrecken hochspringen (ploetzlich) senkrecht im Bett stehen (ugs., fig.) aufspringen wie von der Tarantel gestochen (ugs.) aufspringen"
"zusammenzucken","","zusammenfahren"
"Kanaanaeer","","Kanaaniter"
"(sich) hochrappeln","","(sich) hochkaempfen (sich) hinstellen auf die Beine kommen aufstehen auf die Fueße kommen in die Senkrechte kommen (ugs., scherzhaft) (sich) auf die Fueße stellen hochkommen"
"(sich) aufrichten","","(sich) hochrecken (sich) aufsetzen (sich) emporrecken (den) Kopf hochnehmen"
"(den) Tag beginnen","","herausmuessen aus den Federn muessen aus dem Bett springen rausmuessen (ugs.) aus den Federn kriechen (das) Bett verlassen aufstehen aus dem Bett aufstehen"
"(sich) erheben","","(sich) von seinem Platz erheben (sich) von den Plaetzen erheben (den) Platz freimachen (vom Stuhl) aufstehen (den) Hintern anlueften (ironisch)"
"(den) Platz raeumen","","(das) Feld raeumen (den) Platz freimachen (den) Platz verlassen (einen oder mehrere Plaetze) weiterruecken (ugs.) (den) Platz freigeben"
"wieder (voll) da sein","","zu neuen Kraeften gekommen sein (wieder) ganz der Alte sein (wieder) zur alten Form auflaufen"
"Comeback","","(Name) 2.0 (scherzhaft) Aufbruch zu neuen Ufern Neuanfang Neubeginn"
"Geschmacksknospe","","Schmeckknospe"
"Fettleber-Hepatitis (ugs.)","","Steatohepatitis (fachspr.)"
"portale Hypertonie","","portale Hypertension Pfortaderhochdruck"
"Pfortader","","Leberpfortader"
"Leberzelle","","Hepatozyt (fachspr.) Leberepithelzelle"
"Haemosiderose","","Siderophilie Eisenspeicherkrankheit Haemochromatose primaere Siderose"
"Stoffwechselanomalie","","Stoffwechselstoerung"
"Glykogenose (fachspr.)","","Glykogenspeicherkrankheit"
"Keitelkahn","","Kurenkahn"
"Tsuga canadensis (botanisch)","","Kanadische Hemlocktanne (fachspr.) Kanadische Schierlingstanne"
"Kerndichteschaetzung","","Parzen-Fenster-Methode"
"Gitano (span.)","","Sinti und Roma (dt., Plur.) Gypsy (engl.) fahrendes Volk Zigan (veraltet) Roma (Plur.) Zigeuner (abwertend) Tatern (norddeutsch)"
"Rotationsgeschwindigkeit","","Drehgeschwindigkeit Winkelgeschwindigkeit"
"Leerzeiger","","Nullzeiger"
"Enkopresis (fachspr.)","","Einkoten"
"nassgeschwitzt","","schweißtriefend geschwitzt (sein) (ugs., regional) nass geschwitzt in Schweiß gebadet"
"wild","","scheu (die) Naehe des Menschen meidend nicht an (den Kontakt mit) Menschen gewoehnt verwildert ausgewildert"
"(einen) Schreck bekommen","","(sich) erschrecken (der) Schreck faehrt jemandem in die Glieder"
"Bild des Grauens","","schrecklicher Anblick Schreckensszenario"
"Schreckhaftigkeit","","erhoehte Reaktionsbereitschaft Alarmbereitschaft Schreckbarkeit"
"Nervenanspannung","","nervliche Belastung nervliche Anspannung Stress"
"Tympanum","","Tympanon"
"Dreiecksgiebel","","Tempelgiebel"
"Sprenggiebel","","gebrochener Giebel gesprengter Giebel"
"Taeufer","","Anabaptist (veraltet) Wiedertaeufer (veraltet)"
"Tunker","","Schwarzenau Brethren"
"Glaubenstaufe","","Glaeubigentaufe"
"Nachfolge Jesu","","Nachfolge Nachahmung Christi"
"Soemmern","","Soemmerung"
"(absolute) Prioritaet haben","","hoechste Prioritaet haben aeußerst wichtig (jemandem) unter den Sohlen brennen (fig.) keinen Aufschub dulden (es) muss eine (schnelle) Loesung her (ugs.) hochnotwichtig (geh.) von hoechster Dringlichkeit (geh.) (absoluten) Vorrang haben auf den Naegeln brennen (fig.) Chefsache (fig.) keinen Aufschub vertragen von aeußerster Wichtigkeit brennend (wichtig) von groeßter Wichtigkeit aeußerst dringlich unter den Naegeln brennen (fig.)"
"zur Chefsache erklaeren","","(sich) persoenlich kuemmern um (etwas) selbst in die Hand nehmen"
"zur Hoechstform auflaufen","","ueberaus aktiv sein (sich) maechtig ins Zeug legen zur Hochform auflaufen zur Bestform auflaufen"
"Pannoniabahn","","Leithagebirgsbahn"
"Kernwaffentest","","Atomwaffentest Nuklearwaffentest"
"Ukrainische Volksrepublik","","Volksrepublik Ukraine Ukrainische Nationalrepublik"
"Negativbeispiel","","Beispiel dafuer, wie man es (eigentlich) nicht machen soll Horror-Beispiel abschreckendes Beispiel"
"modellhaft","","idealtypisch prototypisch"
"Erlkoenig (Auto) (fachspr.)","","Prototyp Versuchsmodell Vorab-Exemplar"
"Serienmodell","","Exemplar aus der Serienfertigung"
"als Gegengabe","","im Gegenzug (fuer) zum Ausgleich als Kompensation (fuer) als (kleines) Dankeschoen als Gegendienst dafuer (ugs.) als Gegenleistung als Ausgleich (fuer)"
"Nominalisierung","","Hauptwortbildung Substantivierung"
"noch nicht offen (Blueten)","","mit Knospen besetzt voller Bluetenknospen noch nicht aufgeblueht knospig (fachspr., Jargon) voller Knospen"
"unschuldig","","unverbildet (geh.) naiv unberuehrt unerfahren"
"Magazin","","Magazinsendung"
"Kulturjournal","","Kulturmagazin"
"Montagsauto","","Zitronenauto"
"Angst von Enten beobachtet zu werden","","Anatidaephobie"
"Paganismus","","Heidentum"
"Noesnerland","","Noesnergau"
"Einheitsdampflokomotive","","Einheitslokomotive"
"auf ein Maximum bringen","","maximieren"
"oertliches Brauchtum","","regionale Folklore lokale Sitten und Gebraeuche"
"Straßenbild","","Lokalkolorit Stadtbild"
"allgemeines Bewusstsein","","allgemeines Lebensgefuehl"
"Wertehintergrund","","Wertekanon allgemeines Wertebewusstsein Wertehorizont Wertekontext"
"bei naeherem Hinsehen","","bei Lichte besehen genau gesehen (Einschub)"
"(sich) haeuslich einrichten","","heimisch werden (sich) haeuslich niederlassen (sich) einnisten (abwertend) (es sich) gemuetlich machen (ugs., auch figurativ) einwurzeln (sich) ansiedeln sich integrieren (sich) festsetzen (sich) breitmachen (abwertend) festen Fuß fassen (sich) niederlassen ansaessig werden (irgendwohin) ziehen seine Zelte aufschlagen (fig.)"
"rund um die Uhr","","permanent 24/7 durchgehend Tag und Nacht"
"sein Leben lang","","zeitlebens lebenslaenglich durch sein ganzes Leben sein ganzes Leben hindurch (Hauptform) lebenslang zeit seines Lebens (all) sein Lebtag"
"(es gibt) keine Stopptaste (ugs., fig., scherzhaft)","","nicht zu stoppen (nur) eine Frage der Zeit nicht aufzuhalten nicht zu bremsen unaufhaltsam"
"zwanghaft","","kann (etwas) nicht abstellen kann nicht aufhoeren (jemand) findet die Stopptaste nicht (ugs., scherzhaft) kann (es) nicht lassen"
"Verwandtenselektion","","Sippenselektion"
"Bayerische Patriotenpartei","","Bayerische Patriotische Partei"
"Donautiefland","","Donauniederung"
"Bessel-Ellipsoid","","Bessel 1841"
"die ganze Zeit","","permanent die ganze Zeit hindurch (Hauptform) ununterbrochen in einem fort bestaendig fortgesetzt immerfort unablaessig pausenlos andauernd (ugs.) unterbrechungsfrei durchgaengig fortlaufend staendig (ugs.) immerzu die ganze Zeit ueber unverwandt dauernd (ugs.) in einem durch durchgehend ohne Unterbrechung"
"von Kugeln durchsiebt","","zahlreiche Einschussloecher (aufweisen)"
"Gedaechtnis wie ein Sieb","","schlechtes Gedaechtnis"
"(sich etwas) gut merken koennen","","(ein) Gedaechtnis wie ein Elefant (haben) (etwas) nie vergessen (ein) (sehr) gutes Gedaechtnis (haben)"
"ueberleg dir (gut) was du tust","","mach keine Dummheiten (ugs.) tu nichts Unueberlegtes"
"ueberleg erst, bevor du etwas sagst!","","ueberleg dir (jetzt) gut, was du (als naechstes) sagst (ugs.) sag jetzt nichts Falsches! (ugs., Spruch) mach es nicht noch schlimmer! (scherzhaft-ironisch)"
"groeßter Wunsch","","Lebenstraum"
"Schwerverbrecher","","Schwerkrimineller schweres Kaliber (ugs.)"
"staendig auf der Hut","","uebertrieben aengstlich ueberaengstlich"
"wieder bei null anfangen (fig.)","","alles zurueck auf null (setzen) (fig.) wieder bei Adam und Eva anfangen (fig.) (wieder) ganz von vorn anfangen"
"in die Haende spucken (ugs., fig.)","","(etwas) energisch anpacken (die) Aermel hochkrempeln (fig.) (die) Aermel aufkrempeln (fig.) (tuechtig) zupacken"
"voller Tatendurst","","tatendurstig tatkraeftig voller Tatendrang energiegeladen"
"Personaldecke","","Personalausstattung Zahl der Mitarbeiter Anzahl der Mitarbeiter Belegschaftsgroeße"
"bruehwarm (ugs.)","","unbesehen sofort stracks umgehend aus erster Hand"
"dastehen und Loecher in die Luft starren (fig.)","","Maulaffen feilhalten untaetig danebenstehen (und zugucken) untaetig zusehen (sich) die Beine in den Bauch stehen (ugs., fig.) den anderen beim Arbeiten zusehen (untaetig) herumstehen (Hauptform) dabeistehen (und Daeumchen drehen) (ugs.) (dasitzen und) Loecher in die Luft starren (fig.) untaetig dabeistehen (und glotzen) dastehen und nichts tun"
"tunlichst","","(jetzt ...) verdammt nochmal (ugs.) gefaelligst vielleicht (zur Abwechslung) mal (ugs.) (vielleicht) (...) einfach mal (ugs., ironisch)"
"in (großer) Bedraengnis (sein)","","mit dem Ruecken zur Wand stehen in einer verzweifelten Lage (sein) keine (andere) Wahl haben"
"Muster","","Trick Tour Masche (abwertend) Vorgehensweise Spiel(chen) (ugs.)"
"ausgelutscht (ugs., abwertend, fig.)","","kennt man schon (ganz) alte Leier (ugs., fig.) man kennt das ausgetretene Pfade (fig.) abgedroschen (abwertend) altbekannt"
"(sich) (etwas) leidsehen","","(sich) (etwas) leidgesehen haben es muede sein (immer wieder) zu sehen (etwas) nicht mehr sehen koennen"
"Teufelszeug (ugs.)","","Giftzeug (ugs.) (ganz) gefaehrliches Zeug gefaehrliche Substanz(en) Gift (fig.)"
"unliebenswuerdig","","ungalant unzuvorkommend wenig entgegenkommend ungefaellig kein Gentleman nicht kulant uncharmant nicht gentlemanlike"
"Pseudologie","","Mythomanie pathologisches Luegen zwanghaftes Luegen krankheitsbedingtes Luegen"
"Katechese","","Glaubenszeugnis Homilie Message"
"gentlemanlike","","wie ein Gentleman"
"existentielle Krise","","Sinnkrise Lebenskrise existenzielle Krise"
"(sich) verzehren vor Sehnsucht","","vor Sehnsucht vergehen vor Sehnsucht zergehen zerschmelzen (ugs.) verschmachten dahinschmelzen (ugs., fig., poetisch)"
"Erfahrungen (Hauptform)","","Erfahrungshintergrund Erfahrungsschatz Erfahrungspotenzial"
"Symbolrate","","Modulationsrate Schrittgeschwindigkeit Baudrate"
"Patchfeld","","Rangierfeld Patchpanel"
"Patch","","Rangierung"
"Rangierkabel","","Patchkabel"
"automatischer Schaltverteiler","","automatische Schaltmatrix"
"(wieder) in eine vernuenftige Ausgangslage bringen","","(wieder) zurechtruecken vom Kopf auf die Fueße stellen (wieder) geraderuecken (wieder) in Ordnung bringen (wieder) richtigstellen (wieder) ins (rechte) Lot bringen"
"auf den Kopf stellen (fig.)","","(alles) gruendlich durchsuchen in große Unordnung versetzen voellig durcheinanderbringen (alles) durchwuehlen (ein) voelliges Chaos hinterlassen verwuesten"
"und wenn du dich auf den Kopf stellst (ugs.)","","da kannst du nichts machen (ugs.) da machst du nichts dran (ugs.) da kannste nix machen (ugs., regional) da kannst du dich auf den Kopf stellen (ugs.)"
"(sich) verschenken (emphatisch)","","(sich) ganz hingeben (sich) verstroemen (emphatisch) (sich) verschwenden (emphatisch) (sich) vergeuden (an) (geh.)"
"(sich) opfern","","(sich) aufopfern sein Leben aufopfern alles tun (fuer) sein Leben einsetzen (fuer)"
"Genfer Abkommen","","Genfer Vereinbarung Genfer Initiative"
"Marx-Generator","","Impulsgenerator"
"bluehender Unsinn","","Fiebertraeume wilde Phantasien Phantasterei (haeufig Plur.) der reinen Phantasie entsprungen"
"Videotex (schweiz.)","","Btx (Abkuerzung) BTX (Abkuerzung) Bildschirmtext"
"Augenkontakt","","Blickkontakt"
"Geburtsfehler (fig.)","","Erbsuende (fig.)"
"genetisch praedisponiert","","erblich vorbelastet"
"um den Geburtszeitraum herum","","peripartal perinatal"
"Stehaufmanderl (oesterr.)","","Stehaufmaennchen"
"einiges aushalten","","so leicht nicht unterzukriegen sein hart im Nehmen (sein) Steherqualitaeten haben viel wegstecken koennen leidensfaehig (sein) (gut) (was) einstecken koennen Nehmerqualitaeten haben"
"sich nichts anmerken lassen","","(etwas) mit Fassung tragen keine Regung zeigen (sich) unter Kontrolle halten ruhig bleiben kaltes Blut bewahren (aeußerlich) gefasst reagieren"
"UEFA-Koeffizient","","UEFA-Fuenfjahreswertung"
"Chromosomenaberration","","Chromosomenanomalie"
"Fließgrenze","","Streckgrenze"
"Suedafrikanischer Krieg","","zweiter Burenkrieg"
"suedafrikanische Republik","","Burenfreistaat Burenrepublik"
"Transvaal-Republik","","Suedafrikanische Republik"
"Mineraloelsteuer","","Energiesteuer"
"Velounfall (schweiz.)","","Fahrradunfall"
